Dia;TM;TX;TN;HRM;PPT;PM;Volum
2014-01-02;7.7;12.7;3.8;78;0.0;902.6;115.849
2014-01-03;9.0;14.4;5.1;85;0.0;905.6;115.785
2014-01-04;7.0;11.3;0.3;81;9.9;899.5;115.702
2014-01-05;2.2;6.2;-1.3;78;0.1;904.0;116.16
2014-01-06;8.6;15.5;3.6;68;0.0;907.2;116.617
2014-01-07;9.3;17.0;3.5;69;0.0;909.7;116.788
2014-01-08;9.4;16.9;4.7;51;0.0;912.6;116.013
2014-01-09;10.0;17.0;5.6;34;0.0;910.2;115.47
2014-01-10;8.9;16.3;5.4;49;0.0;907.8;114.816
2014-01-11;6.6;11.4;4.0;84;0.0;908.9;113.668
2014-01-12;5.6;10.3;3.1;93;0.0;910.5;112.833
2014-01-13;5.1;9.8;0.4;89;0.9;905.6;111.987
2014-01-14;1.4;6.7;-1.2;89;0.0;900.4;111.755
2014-01-15;3.6;8.8;-1.0;86;0.0;903.0;111.4
2014-01-16;7.2;10.8;4.8;73;0.3;898.3;111.447
2014-01-17;4.2;8.7;-0.2;68;0.0;894.7;111.542
2014-01-18;4.4;6.7;-0.1;91;16.1;889.4;111.624
2014-01-19;3.5;6.0;1.5;96;2.5;887.3;112.11
2014-01-20;1.1;6.6;-1.9;95;0.0;896.0;113.183
2014-01-21;1.4;9.4;-3.2;68;0.0;901.6;113.872
2014-01-22;2.4;6.8;-0.6;84;2.6;900.6;113.642
2014-01-23;2.4;9.3;-0.5;84;0.0;907.2;113.22
2014-01-24;4.1;9.0;0.4;80;0.0;905.1;112.518
2014-01-25;6.1;10.7;1.9;77;0.0;906.0;112.012
2014-01-26;8.0;14.9;4.5;62;0.0;906.2;112.023
2014-01-27;4.7;11.3;-1.8;81;0.2;895.4;112.484
2014-01-28;0.5;5.8;-4.0;79;0.1;891.2;112.309
2014-01-29;2.8;9.7;-0.8;79;1.9;887.7;112.309
2014-01-30;1.5;8.1;-2.1;94;2.0;892.0;112.16
2014-01-31;1.7;9.8;-3.1;88;0.0;898.8;112.436
2014-02-01;3.4;6.6;-0.5;92;7.1;897.1;112.228
2014-02-02;1.9;8.8;-2.4;73;0.0;902.2;112.238
2014-02-03;2.0;7.7;-3.2;64;0.0;898.7;111.904
2014-02-04;2.8;9.2;-2.6;70;0.0;900.8;111.227
2014-02-05;5.1;9.3;0.8;76;2.4;897.2;111.561
2014-02-06;8.2;13.3;1.4;61;0.0;901.6;111.49
2014-02-07;6.6;12.4;1.8;69;0.0;900.6;111.898
2014-02-08;6.3;9.8;4.1;67;0.0;895.9;111.917
2014-02-09;3.0;6.4;-0.6;64;5.9;896.7;112.415
2014-02-10;5.0;8.6;0.5;81;1.1;888.4;113.054
2014-02-11;1.0;7.0;-2.9;74;0.1;899.5;113.586
2014-02-12;4.1;11.5;-3.1;56;0.0;903.2;113.497
2014-02-13;8.5;13.6;1.9;63;0.0;902.3;114.117
2014-02-14;11.7;17.0;8.2;63;0.0;901.9;114.7
2014-02-15;10.4;15.9;6.1;61;0.0;900.2;115.249
2014-02-16;4.3;8.2;0.3;95;9.0;904.1;115.792
2014-02-17;4.0;10.5;-1.0;71;0.0;903.6;116.482
2014-02-18;5.4;7.5;1.2;76;0.0;902.2;117.335
2014-02-19;5.7;12.1;0.9;78;0.0;905.8;118.182
2014-02-20;5.8;14.2;-0.7;75;0.0;905.6;119.157
2014-02-21;5.0;13.2;-0.8;80;0.0;904.8;119.94
2014-02-22;3.6;12.5;-1.8;75;0.0;909.5;120.324
2014-02-23;5.6;13.5;-1.0;61;0.0;909.2;120.765
2014-02-24;4.3;11.6;-1.0;74;0.0;906.4;121.107
2014-02-25;5.3;12.6;-0.7;73;0.0;905.1;121.027
2014-02-26;3.0;10.8;-2.1;75;0.1;908.8;121.221
2014-02-27;0.8;6.5;-3.6;86;0.0;911.4;121.221
2014-02-28;3.5;11.3;-0.8;68;0.8;900.4;121.358
2014-03-01;2.7;9.9;-2.5;60;0.0;893.6;121.896
2014-03-02;5.5;14.3;-1.9;80;0.0;892.8;122.446
2014-03-03;5.0;9.8;1.2;75;0.3;889.6;122.564
2014-03-04;3.6;9.5;-0.8;60;1.1;894.5;122.878
2014-03-05;5.4;13.0;1.2;55;0.0;903.1;123.358
2014-03-06;5.3;13.1;-0.2;61;0.0;910.1;123.451
2014-03-07;6.7;16.1;0.0;59;0.0;913.0;123.071
2014-03-08;8.4;18.4;2.1;57;0.0;914.3;122.49
2014-03-09;7.2;14.8;1.2;47;0.0;915.7;122.999
2014-03-10;8.9;18.4;0.9;42;0.0;910.6;122.123
2014-03-11;7.1;13.6;2.4;61;0.0;911.2;120.847
2014-03-12;5.3;10.1;2.0;66;0.0;915.4;119.988
2014-03-13;6.0;13.2;1.5;78;0.0;915.4;118.987
2014-03-14;8.5;15.5;2.4;59;0.0;914.1;117.6
2014-03-15;11.3;18.6;4.1;45;0.0;913.1;117.001
2014-03-16;14.6;24.7;8.1;37;0.0;911.8;117.442
2014-03-17;14.2;22.5;7.9;42;0.0;911.9;117.871
2014-03-18;12.0;18.4;6.9;49;0.0;911.4;117.329
2014-03-19;10.6;17.8;4.4;61;0.0;912.0;117.812
2014-03-20;8.3;13.8;3.0;77;0.0;910.1;118.441
2014-03-21;9.1;17.4;2.6;78;0.0;908.3;119.101
2014-03-22;8.5;15.7;2.8;79;4.2;901.8;119.729
2014-03-23;3.2;11.3;-2.9;59;0.0;901.9;120.351
2014-03-24;5.0;13.8;-3.2;50;0.0;903.8;120.974
2014-03-25;4.8;13.7;-1.8;77;6.3;899.3;121.472
2014-03-26;2.5;11.0;-2.6;80;0.1;896.5;121.369
2014-03-27;3.6;9.1;-0.4;81;0.0;899.5;121.199
2014-03-28;5.4;15.3;-1.7;75;0.0;903.3;121.205
2014-03-29;6.0;10.3;3.5;89;0.0;903.6;121.283
2014-03-30;6.9;7.6;6.3;97;5.5;903.9;121.795
2014-03-31;8.0;13.2;3.6;94;0.0;905.3;122.147
2014-04-01;10.3;18.1;2.9;60;0.0;903.8;121.911
2014-04-02;9.8;13.4;4.0;66;0.1;898.3;121.593
2014-04-03;7.6;9.3;5.3;96;27.3;891.4;121.348
2014-04-04;9.6;17.3;5.2;77;4.7;898.6;123.684
2014-04-05;10.8;18.1;3.4;56;0.0;905.9;127.482
2014-04-06;12.2;21.4;5.3;65;0.0;909.7;128.436
2014-04-07;15.4;23.8;7.3;56;0.0;910.2;128.92700000000002
2014-04-08;11.8;16.7;8.2;78;0.0;912.5;130.053
2014-04-09;13.0;21.9;7.8;70;0.0;912.0;129.931
2014-04-10;13.7;19.7;7.5;67;0.0;909.7;130.471
2014-04-11;13.3;19.1;7.4;73;5.6;906.8;130.70600000000002
2014-04-12;12.3;18.1;8.3;80;0.0;907.6;131.502
2014-04-13;12.9;21.0;7.4;74;0.0;910.0;131.398
2014-04-14;13.4;20.6;8.0;70;0.0;909.4;130.971
2014-04-15;14.3;21.4;7.4;62;0.0;907.3;129.03
2014-04-16;11.6;18.8;6.4;58;0.0;909.5;126.382
2014-04-17;11.1;18.0;2.9;63;0.0;908.9;125.103
2014-04-18;13.1;22.6;6.3;65;0.0;903.5;124.745
2014-04-19;10.1;18.0;6.3;72;0.0;897.5;123.965
2014-04-20;6.8;9.0;4.9;94;4.5;895.1;124.412
2014-04-21;7.8;10.5;4.3;97;3.6;896.0;124.019
2014-04-22;8.3;12.1;5.8;96;6.2;903.1;123.21
2014-04-23;12.2;19.7;5.9;75;0.0;909.4;122.571
2014-04-24;12.3;19.3;7.5;65;0.1;906.7;120.995
2014-04-25;8.7;16.4;3.5;84;2.3;903.6;121.184
2014-04-26;10.5;19.8;1.9;71;0.5;904.1;121.978
2014-04-27;8.8;15.5;3.4;73;0.2;903.2;123.319
2014-04-28;8.1;16.9;1.8;79;0.2;904.1;123.944
2014-04-29;9.4;16.7;3.3;86;0.0;905.0;123.706
2014-04-30;9.4;13.5;5.6;90;0.0;904.7;122.933
2014-05-01;10.2;17.0;5.0;88;2.8;905.8;121.934
2014-05-02;9.5;17.0;4.8;82;0.0;904.4;122.35
2014-05-03;10.7;19.1;4.3;59;0.0;904.7;123.411
2014-05-04;9.9;17.6;2.0;72;0.0;905.4;124.427
2014-05-05;12.1;20.9;4.1;62;0.0;907.1;124.325
2014-05-06;13.6;22.4;4.4;52;0.0;908.4;124.441
2014-05-07;13.3;18.8;9.1;68;0.0;909.9;124.403
2014-05-08;15.3;23.7;7.5;68;0.0;911.3;123.485
2014-05-09;15.6;22.2;9.0;69;0.0;911.8;123.225
2014-05-10;16.5;25.1;9.1;68;0.0;910.3;123.288
2014-05-11;12.4;18.1;6.7;81;2.5;908.4;123.657
2014-05-12;10.5;16.9;6.3;81;0.2;908.5;124.393
2014-05-13;7.5;13.6;4.3;94;6.2;910.2;124.86
2014-05-14;9.3;16.7;1.8;72;0.0;915.6;125.442
2014-05-15;11.0;19.1;2.9;60;0.0;913.3;125.864
2014-05-16;10.9;19.2;4.0;74;0.0;909.0;125.843
2014-05-17;10.5;17.8;4.7;78;0.0;906.7;126.151
2014-05-18;10.9;17.4;5.4;76;0.0;904.1;126.136
2014-05-19;12.6;21.3;7.2;77;0.0;900.4;125.833
2014-05-20;11.1;14.8;9.0;94;2.5;904.0;125.535
2014-05-21;13.6;18.0;11.5;83;0.5;901.6;125.497
2014-05-22;12.7;19.7;6.1;57;0.0;902.9;125.57
2014-05-23;11.1;18.7;4.9;61;0.4;904.1;125.66
2014-05-24;9.7;16.0;4.2;72;0.0;908.0;124.066
2014-05-25;10.8;16.9;4.4;69;0.8;907.7;124.028
2014-05-26;7.8;15.7;3.7;91;18.7;908.0;123.761
2014-05-27;9.3;17.5;2.9;85;0.0;908.6;122.982
2014-05-28;9.9;16.4;5.4;87;14.2;905.0;121.822
2014-05-29;11.0;17.3;7.5;86;3.9;906.7;121.121
2014-05-30;9.1;15.0;5.0;92;10.8;908.5;121.099
2014-05-31;11.0;19.7;4.9;77;0.0;909.0;122.195
2014-06-01;14.0;20.6;6.6;65;0.0;909.6;122.872
2014-06-02;12.2;16.8;7.2;77;0.0;909.5;123.08
2014-06-03;13.0;19.0;6.4;71;0.0;907.8;123.925
2014-06-04;14.2;20.9;8.2;67;0.3;905.3;124.732
2014-06-05;15.2;23.4;8.0;68;0.2;906.6;125.155
2014-06-06;16.0;23.6;9.9;71;0.0;908.0;125.43
2014-06-07;19.4;25.3;11.1;51;0.0;909.6;126.095
2014-06-08;22.3;27.9;14.6;37;0.0;911.7;126.855
2014-06-09;20.9;28.0;13.6;50;0.0;911.1;127.554
2014-06-10;19.7;27.0;11.9;50;0.0;911.1;126.899
2014-06-11;19.2;27.4;11.7;59;0.0;913.9;124.603
2014-06-12;18.6;26.5;12.8;66;0.0;914.2;122.081
2014-06-13;19.1;27.9;13.4;62;0.0;911.1;121.994
2014-06-14;17.2;25.0;11.2;72;22.4;906.7;122.816
2014-06-15;13.3;20.5;8.1;85;3.8;905.6;124.158
2014-06-16;14.6;21.4;10.0;78;0.0;907.1;125.403
2014-06-17;12.5;20.3;8.3;84;8.8;907.2;125.567
2014-06-18;12.8;19.7;7.4;83;17.7;908.9;125.925
2014-06-19;15.2;23.0;7.0;76;0.0;910.2;126.904
2014-06-20;18.7;26.6;11.0;71;0.0;908.6;127.461
2014-06-21;19.2;26.2;11.8;61;0.0;907.9;128.023
2014-06-22;17.0;23.2;11.0;79;0.0;909.4;128.61700000000002
2014-06-23;18.1;24.8;12.5;85;0.0;910.2;129.162
2014-06-24;15.9;22.8;11.2;86;0.4;906.2;129.763
2014-06-25;14.6;20.6;9.9;89;0.0;904.3;131.41299999999998
2014-06-26;15.3;21.6;10.0;85;5.0;907.2;132.767
2014-06-27;17.0;24.7;9.5;73;0.0;910.2;133.744
2014-06-28;19.5;26.8;12.2;50;0.0;907.3;134.994
2014-06-29;14.6;21.2;7.9;82;19.0;907.1;136.012
2014-06-30;14.3;22.3;7.6;83;0.0;909.6;137.137
2014-07-01;16.2;25.2;10.1;79;0.1;907.3;137.358
2014-07-02;15.9;20.8;11.9;88;0.0;909.6;137.567
2014-07-03;16.2;21.0;10.8;67;0.2;911.7;137.719
2014-07-04;17.6;25.2;11.7;74;0.0;906.3;137.24
2014-07-05;19.9;27.5;11.6;63;0.0;908.5;136.8
2014-07-06;20.3;27.1;14.4;61;0.0;906.1;136.634
2014-07-07;13.1;19.0;8.9;94;22.2;907.5;136.178
2014-07-08;13.2;19.8;7.4;90;0.0;909.3;137.335
2014-07-09;13.0;20.3;8.8;91;4.6;908.1;137.565
2014-07-10;14.6;23.0;8.4;81;0.1;907.8;135.569
2014-07-11;15.3;22.1;10.5;79;0.0;908.1;133.17
2014-07-12;13.8;20.5;9.4;87;0.0;908.4;130.798
2014-07-13;15.7;22.4;10.3;82;0.0;908.6;128.18
2014-07-14;16.4;22.9;12.4;88;0.0;910.0;126.288
2014-07-15;18.4;25.3;12.6;86;0.0;912.2;124.223
2014-07-16;19.1;26.4;13.2;80;1.5;913.1;122.588
2014-07-17;21.7;31.4;13.4;67;0.0;912.5;121.477
2014-07-18;21.4;31.2;13.9;57;0.0;910.2;120.981
2014-07-19;21.6;26.9;15.7;55;0.0;905.9;121.13
2014-07-20;18.4;26.5;10.8;63;1.5;905.7;121.78
2014-07-21;16.2;23.3;9.7;73;0.0;910.0;122.347
2014-07-22;18.0;26.1;10.3;63;0.0;908.6;122.091
2014-07-23;18.7;27.2;10.6;65;0.0;906.1;120.713
2014-07-24;20.4;26.3;15.2;62;0.0;906.2;119.297
2014-07-25;18.3;25.1;13.6;80;10.3;906.8;118.027
2014-07-26;18.4;25.7;11.1;80;2.5;908.4;118.382
2014-07-27;18.8;25.8;13.5;84;0.0;909.9;119.875
2014-07-28;16.5;21.5;13.4;91;27.4;907.4;120.269
2014-07-29;15.1;20.8;10.5;83;1.2;905.2;121.547
2014-07-30;17.5;26.0;9.8;70;0.0;907.0;121.714
2014-07-31;18.8;28.4;10.4;68;0.0;907.1;121.88
2014-08-01;18.1;25.8;13.2;82;3.5;904.8;120.346
2014-08-02;16.7;24.0;12.7;89;11.7;902.9;120.146
2014-08-03;17.7;25.8;11.5;82;0.1;906.2;120.935
2014-08-04;17.7;25.2;12.8;88;0.5;909.6;121.26
2014-08-05;17.0;24.5;13.2;89;8.6;911.1;120.445
2014-08-06;18.0;25.6;11.6;86;3.1;910.3;119.531
2014-08-07;19.4;26.8;14.2;87;0.0;909.6;118.946
2014-08-08;19.7;27.8;13.1;76;0.0;907.6;118.824
2014-08-09;19.3;25.8;14.7;75;0.0;907.6;118.882
2014-08-10;21.7;31.0;13.2;72;0.0;906.2;119.526
2014-08-11;19.8;26.9;15.0;84;0.0;909.0;119.818
2014-08-12;19.2;25.9;14.2;82;0.0;907.6;119.464
2014-08-13;18.1;23.0;11.4;76;0.0;904.7;119.523
2014-08-14;15.7;23.7;9.3;71;0.0;909.4;119.674
2014-08-15;14.8;23.4;8.9;85;0.9;911.0;120.052
2014-08-16;14.4;22.7;9.4;80;0.3;912.4;120.79
2014-08-17;17.3;27.0;10.6;71;0.0;910.6;121.422
2014-08-18;19.1;28.3;12.6;76;0.0;906.6;121.85
2014-08-19;17.6;25.7;12.4;81;0.0;906.8;121.507
2014-08-20;15.7;22.1;13.0;91;10.7;908.7;121.14
2014-08-21;14.8;20.8;12.0;92;15.1;909.3;121.618
2014-08-22;14.6;18.7;10.4;99;89.0;908.4;123.205
2014-08-23;14.4;21.2;10.6;92;1.7;910.2;130.901
2014-08-24;17.2;24.7;10.8;82;0.0;911.5;133.41299999999998
2014-08-25;20.3;27.6;12.9;70;0.0;909.7;133.489
2014-08-26;21.2;30.0;13.4;66;0.0;906.8;129.195
2014-08-27;19.5;27.9;14.7;79;0.0;909.1;129.195
2014-08-28;20.3;29.0;13.9;78;0.0;910.2;124.424
2014-08-29;18.9;25.1;14.3;82;0.8;910.9;120.348
2014-08-30;17.6;24.2;13.8;86;1.6;911.1;116.773
2014-08-31;17.5;24.4;12.6;85;0.0;910.2;116.392
2014-09-01;18.7;26.0;13.0;88;0.0;908.8;117.445
2014-09-02;18.1;25.6;12.3;85;0.0;907.2;116.625
2014-09-03;17.2;24.0;10.9;81;0.0;906.1;115.646
2014-09-04;17.4;22.3;13.9;93;0.9;907.2;114.456
2014-09-05;16.9;22.8;13.0;94;47.9;907.9;115.076
2014-09-06;17.6;26.8;12.2;90;7.6;906.5;121.4
2014-09-07;18.6;26.3;11.8;85;0.0;906.6;128.572
2014-09-08;18.7;26.7;14.3;87;0.0;908.6;131.281
2014-09-09;16.1;24.2;10.4;90;12.9;909.9;132.216
2014-09-10;17.5;25.4;10.6;83;0.0;907.0;134.08700000000002
2014-09-11;18.6;25.6;13.4;84;5.5;905.5;134.208
2014-09-12;17.0;22.5;12.3;85;0.1;907.3;133.835
2014-09-13;17.1;24.6;10.5;85;0.0;909.2;134.059
2014-09-14;16.8;23.8;13.0;88;10.3;907.5;134.49
2014-09-15;15.9;23.4;10.8;87;0.0;906.5;135.132
2014-09-16;16.9;23.3;11.8;89;0.1;905.7;133.969
2014-09-17;16.5;23.6;11.4;91;1.6;902.6;134.20600000000002
2014-09-18;16.7;23.5;11.3;85;0.0;903.7;133.882
2014-09-19;17.5;25.7;11.7;79;0.0;906.3;133.505
2014-09-20;18.2;27.0;12.0;70;0.0;909.8;133.341
2014-09-21;16.9;24.4;12.2;80;0.0;911.0;133.308
2014-09-22;14.8;18.2;12.3;86;1.0;907.6;132.621
2014-09-23;13.4;18.0;10.3;96;6.8;905.7;131.086
2014-09-24;12.6;16.9;9.1;96;2.3;907.7;130.033
2014-09-25;11.9;19.1;7.2;88;0.0;910.8;130.17
2014-09-26;11.7;21.2;6.3;87;0.0;914.0;130.366
2014-09-27;12.8;21.6;6.5;82;0.0;915.2;130.07399999999998
2014-09-28;13.6;15.0;10.2;100;54.4;914.4;130.80200000000002
2014-09-29;15.3;20.8;11.3;98;0.6;914.3;132.935
2014-09-30;13.9;17.2;11.4;99;0.0;915.5;133.391
2014-10-01;14.6;20.6;11.1;92;0.0;916.5;131.005
2014-10-02;14.7;22.4;9.6;86;0.2;915.8;129.774
2014-10-03;14.2;22.2;10.1;87;0.0;913.3;128.86
2014-10-04;15.0;23.7;9.8;88;2.3;909.7;128.819
2014-10-05;12.6;18.2;10.2;93;7.0;908.2;130.137
2014-10-06;14.8;20.3;10.0;82;0.0;904.8;131.30200000000002
2014-10-07;15.7;23.0;11.2;74;0.0;904.5;132.122
2014-10-08;15.9;23.2;9.7;70;0.0;905.0;132.09
2014-10-09;15.6;24.6;10.7;76;0.0;905.0;130.489
2014-10-10;15.6;23.7;10.5;80;0.0;905.5;127.569
2014-10-11;14.5;21.5;8.6;83;0.0;906.3;125.859
2014-10-12;15.9;21.1;12.6;73;10.9;902.7;126.423
2014-10-13;14.0;19.8;10.0;66;0.0;901.8;126.91
2014-10-14;11.4;18.0;6.9;77;0.0;900.8;127.385
2014-10-15;11.9;18.2;7.0;81;0.0;902.9;127.456
2014-10-16;15.8;21.8;10.3;73;0.0;905.7;127.373
2014-10-17;16.9;23.4;11.4;68;0.0;909.5;127.395
2014-10-18;17.5;25.1;10.7;51;0.0;912.7;128.03799999999998
2014-10-19;16.2;26.0;10.9;67;0.0;915.8;128.872
2014-10-20;18.2;25.7;10.6;47;0.0;913.9;129.536
2014-10-21;16.5;24.2;10.4;63;0.0;912.0;129.80200000000002
2014-10-22;11.9;19.9;5.8;73;0.0;912.7;130.526
2014-10-23;12.6;21.6;5.6;67;0.0;910.3;130.736
2014-10-24;14.3;24.5;7.9;56;0.0;909.2;130.311
2014-10-25;15.2;24.3;9.6;63;0.0;911.8;129.561
2014-10-26;13.6;20.6;8.3;80;0.0;913.7;129.032
2014-10-27;11.3;14.0;9.5;92;0.0;912.7;129.209
2014-10-28;10.7;17.4;7.3;94;0.0;909.3;129.312
2014-10-29;10.6;17.8;6.5;95;0.0;909.5;129.69799999999998
2014-10-30;11.6;18.8;7.1;93;0.0;913.5;130.096
2014-10-31;11.7;19.1;6.9;84;0.0;914.7;129.843
2014-11-01;10.6;15.9;7.4;94;0.0;914.1;129.156
2014-11-02;11.5;17.8;7.6;89;0.0;910.7;129.489
2014-11-03;12.0;13.8;8.8;80;3.6;902.5;129.376
2014-11-04;7.7;10.7;2.2;96;11.1;889.2;129.566
2014-11-05;5.1;13.2;1.1;92;0.1;895.2;130.335
2014-11-06;4.6;12.7;0.0;84;0.0;901.7;129.747
2014-11-07;7.3;16.7;0.0;76;0.0;902.9;129.289
2014-11-08;8.1;14.5;3.0;74;0.0;902.7;127.269
2014-11-09;7.3;10.3;4.9;79;0.0;898.7;126.243
2014-11-10;6.7;11.5;3.4;93;0.1;901.9;125.018
2014-11-11;6.2;12.0;3.6;83;1.8;895.9;123.755
2014-11-12;6.0;12.6;2.2;90;0.0;897.7;123.281
2014-11-13;8.1;15.2;1.8;77;0.0;902.2;123.125
2014-11-14;11.5;15.7;7.9;79;4.7;898.6;123.637
2014-11-15;7.5;10.7;5.6;75;0.1;896.8;124.285
2014-11-16;6.3;11.5;2.9;74;0.0;898.2;124.999
2014-11-17;5.6;10.5;0.7;81;0.0;897.4;125.605
2014-11-18;4.4;11.0;0.3;81;0.0;901.8;126.165
2014-11-19;6.8;15.8;1.1;75;0.0;907.1;126.282
2014-11-20;7.9;15.4;3.5;90;0.0;911.2;126.197
2014-11-21;9.4;16.4;5.2;93;0.0;910.4;125.808
2014-11-22;13.1;17.8;6.5;70;0.0;909.4;125.488
2014-11-23;13.4;18.0;10.7;72;0.0;910.2;125.294
2014-11-24;11.5;14.0;9.7;97;2.2;909.4;125.55
2014-11-25;10.9;14.2;8.8;99;1.0;907.7;125.295
2014-11-26;8.6;12.3;4.9;99;10.8;902.2;125.275
2014-11-27;8.0;11.7;4.2;91;1.0;896.9;125.333
2014-11-28;10.6;13.5;9.0;93;14.8;890.0;124.765
2014-11-29;10.5;11.6;9.4;99;77.4;891.7;128.50799999999998
2014-11-30;9.5;11.3;5.5;99;66.1;891.8;148.558
2014-12-01;8.0;11.9;3.3;94;0.1;890.7;158.597
2014-12-02;6.5;13.5;2.0;77;0.0;896.3;157.335
2014-12-03;3.4;6.3;1.1;99;0.3;899.7;154.49
2014-12-04;4.6;6.5;3.0;100;5.0;900.1;151.482
2014-12-05;3.1;4.6;-0.3;100;0.0;904.2;149.03
2014-12-06;1.6;8.5;-2.1;87;0.0;905.8;149.259
2014-12-07;2.7;10.6;-1.0;72;0.1;908.5;149.614
2014-12-08;4.2;9.8;1.4;71;0.0;910.2;149.501
2014-12-09;1.4;5.7;-1.9;42;0.0;909.1;149.44899999999996
2014-12-10;1.8;7.7;-2.3;42;0.0;914.3;149.252
2014-12-11;5.3;12.9;0.2;77;0.0;913.4;149.278
2014-12-12;4.9;11.2;-0.8;69;0.0;907.7;149.195
2014-12-13;7.1;13.0;1.2;54;0.0;903.9;148.607
2014-12-14;7.8;12.7;5.6;80;4.8;905.8;148.192
2014-12-15;5.1;6.0;4.3;99;21.3;905.8;147.887
2014-12-16;4.0;9.6;1.1;98;0.3;903.4;147.885
2014-12-17;3.0;6.8;-0.8;97;0.1;907.9;147.805
2014-12-18;8.8;16.0;3.6;78;0.0;913.1;147.59
2014-12-19;8.7;16.2;4.6;86;0.0;916.2;147.543
2014-12-20;5.5;11.1;3.3;94;0.0;918.2;147.726
2014-12-21;7.3;16.4;2.3;58;0.0;919.3;148.08
2014-12-22;7.7;17.7;2.8;47;0.0;919.6;148.22299999999996
2014-12-23;8.0;17.3;3.0;36;0.0;917.2;148.29399999999995
2014-12-24;4.5;11.4;0.1;56;0.0;916.1;147.566
2014-12-25;3.4;10.6;-1.6;73;0.0;916.6;148.077
2014-12-26;2.8;9.0;-0.6;83;0.0;915.6;148.998
2014-12-27;2.0;5.5;-1.3;91;0.0;904.3;148.806
2014-12-28;0.8;5.6;-3.9;61;0.1;899.6;149.861
2014-12-29;-0.4;5.7;-4.0;30;0.0;913.3;150.88
2014-12-30;1.0;8.3;-3.2;39;0.0;917.3;151.752
2014-12-31;3.0;11.7;-2.4;48;0.0;914.9;152.245
2015-01-01;1.4;8.4;-3.7;71;0.0;920.4;152.81
2015-01-02;7.6;17.6;0.4;37;0.0;923.2;152.69
2015-01-03;9.8;17.8;5.7;32;0.0;921.4;151.57
2015-01-04;7.2;15.9;1.1;52;0.0;919.4;151.32
2015-01-05;6.0;14.8;1.1;55;0.0;917.2;151.33
2015-01-06;4.7;12.3;0.5;80;0.0;913.6;151.24
2015-01-07;2.5;9.5;-1.2;93;0.0;917.9;149.59
2015-01-08;3.8;12.4;-1.4;78;0.0;923.1;146.16
2015-01-09;7.1;15.5;0.1;51;0.0;926.3;143.89
2015-01-10;11.4;20.8;5.4;38;0.0;920.2;143.23
2015-01-11;5.9;14.5;1.1;82;0.0;916.8;143.98
2015-01-12;7.5;15.5;-0.4;39;0.0;919.7;144.68
2015-01-13;8.7;12.4;5.2;48;0.0;913.1;145.4
2015-01-14;6.7;11.8;1.3;62;0.0;912.7;145.67
2015-01-15;8.5;12.6;6.1;52;0.0;905.6;145.51
2015-01-16;5.6;10.3;-0.3;75;1.9;899.2;145.3
2015-01-17;-0.1;6.4;-3.4;95;0.0;906.9;144.86
2015-01-18;1.0;6.6;-4.1;76;0.2;902.6;144.22
2015-01-19;0.4;1.9;-0.7;100;9.3;897.8;143.76
2015-01-20;0.7;5.3;-1.2;97;0.0;896.9;143.35
2015-01-21;-0.4;5.5;-3.5;94;0.0;895.0;143.51
2015-01-22;0.4;8.2;-3.4;84;0.0;898.4;143.93
2015-01-23;2.0;8.8;-3.3;56;0.0;903.8;144.26
2015-01-24;4.0;10.7;-1.5;40;0.1;907.0;144.62
2015-01-25;3.8;10.2;-0.8;21;0.0;908.4;145.17
2015-01-26;1.8;5.5;-1.9;60;0.0;912.4;145.7
2015-01-27;3.2;9.4;-0.6;70;0.0;909.7;146.26
2015-01-28;2.2;7.7;-2.5;75;0.0;908.2;146.46
2015-01-29;4.3;8.7;0.3;80;0.0;894.7;146.79
2015-01-30;4.4;7.7;0.3;80;0.0;882.5;147.29
2015-01-31;2.4;9.5;-1.9;80;7.0;880.7;146.68
2015-02-01;-0.7;5.4;-3.8;65;0.0;891.7;145.07
2015-02-02;-0.3;6.3;-5.7;65;0.0;895.1;143.23
2015-02-03;-1.0;1.6;-5.3;94;3.1;887.1;142.79
2015-02-04;-2.0;0.5;-3.8;80;0.3;886.6;142.45
2015-02-05;-0.6;5.7;-6.8;53;0.2;890.0;140.87
2015-02-06;-3.1;5.3;-9.0;56;0.0;895.1;139.4
2015-02-07;-0.6;6.6;-6.1;80;0.0;905.0;137.56
2015-02-08;0.2;8.0;-3.7;78;0.0;906.5;136.61
2015-02-09;2.2;10.2;-2.8;51;0.0;912.3;136.95
2015-02-10;5.5;14.6;-2.4;42;0.0;912.3;137.02
2015-02-11;4.8;11.9;0.4;44;0.0;910.9;136.6
2015-02-12;5.1;11.4;-0.1;59;0.0;909.4;136.16
2015-02-13;6.3;11.5;3.2;62;0.0;907.6;136.14
2015-02-14;4.4;8.8;0.8;73;0.0;902.1;136.6
2015-02-15;3.7;9.6;0.1;86;0.9;898.5;137.06
2015-02-16;4.3;11.6;-2.3;57;0.0;904.7;137.52
2015-02-17;5.9;10.9;3.0;56;0.0;913.1;137.97
2015-02-18;5.0;9.6;0.1;59;0.0;918.9;138.33
2015-02-19;3.1;9.9;-1.0;80;0.0;918.0;138.16
2015-02-20;3.2;10.8;-2.4;78;0.0;908.8;137.42
2015-02-21;2.7;6.2;-1.9;85;0.2;894.1;137.3
2015-02-22;1.8;8.9;-2.6;40;0.0;896.3;137.72
2015-02-23;6.0;14.3;0.1;59;11.5;899.0;138.13
