Dia;TM;TX;TN;HRM;PPT;PM;Volum;Entrada;Sortida
2010-12-07;13.1;15.3;11.7;62;0.0;895.7;134.22799999999998;10.915092;15.970175439
2010-12-08;12.5;14.2;11.2;63;0.0;900.3;133.513;10.654361;12.378550877
2010-12-09;10.1;12.5;6.5;82;0.0;910.5;132.977;10.672442;0.0
2010-12-10;5.0;10.1;1.1;90;0.0;917.2;133.273;9.623575;11.984304195999998
2010-12-11;6.4;13.1;1.0;48;0.0;913.5;131.88;8.739185;16.459048951
2010-12-12;9.0;16.6;4.1;39;0.0;904.0;130.804;8.696078;13.716618880999999
2010-12-13;4.2;8.9;0.9;77;0.0;903.4;130.328;7.4127649999999985;0.0
2010-12-14;1.7;5.1;-1.9;76;0.0;907.6;130.734;7.766310000000002;0.011347222
2010-12-15;-1.3;4.9;-4.8;38;0.0;908.0;131.1;6.989813000000002;0.007777778000000002
2010-12-16;-1.3;4.8;-5.3;44;0.0;904.8;131.39600000000002;6.992146000000001;3.4218919860000003
2010-12-17;-2.0;0.6;-4.8;81;0.0;893.0;131.469;6.611119;0.0
2010-12-18;-1.0;2.5;-4.0;87;0.2;893.4;131.767;7.540017999999999;1.370101045
2010-12-19;4.6;11.7;0.6;75;0.0;893.7;132.084;6.643283;0.0
2010-12-20;3.7;9.4;-0.5;69;0.0;899.3;132.42700000000002;7.306392999999999;0.0
2010-12-21;5.5;8.7;2.1;85;4.8;894.4;132.825;7.325789;0.0
2010-12-22;8.9;11.7;6.0;83;14.1;890.2;133.202;9.126432;4.830804878
2010-12-23;6.6;10.4;3.6;91;8.9;886.1;133.524;16.6677;1.5526350880000002
2010-12-24;1.9;7.1;-2.7;81;0.0;892.5;134.988;20.068443;0.0
2010-12-25;0.4;5.4;-2.3;43;0.1;899.3;136.149;14.621473000000002;1.949185315
2010-12-26;-0.1;6.8;-5.5;38;0.1;905.4;136.889;11.654196;10.799301754000002
2010-12-27;0.9;6.4;-3.4;53;0.0;908.3;136.20600000000002;12.055949;6.743466667000001
2010-12-28;4.1;10.6;-0.4;57;0.1;908.7;136.553;12.191362;6.089975524
2010-12-29;4.6;9.9;2.1;70;0.1;908.5;136.313;11.678572;7.647258741
2010-12-30;4.7;5.9;2.7;94;0.3;907.9;136.22;10.93615;12.957132979
2010-12-31;5.0;6.5;2.9;94;0.2;908.5;135.317;10.338608;54.548921053
2011-01-01;4.6;6.8;2.8;93;0.0;908.0;134.942;9.738333;3.758597
2011-01-02;3.6;7.6;0.2;93;0.0;905.5;135.355;9.502567;2.791996
2011-01-03;0.3;5.7;-3.8;90;0.0;907.2;135.64;9.168974;7.408824000000001
2011-01-04;-0.5;5.2;-4.4;89;0.0;905.5;135.746;9.189675;6.600184
2011-01-05;5.6;10.0;0.8;84;0.0;903.6;136.086;8.996876;3.435694
2011-01-06;10.1;12.5;7.2;72;0.0;903.5;136.55;9.17394;3.325844
2011-01-07;11.8;15.0;9.3;62;0.0;905.8;136.833;7.895307000000002;5.231544
2011-01-08;9.6;13.4;8.0;60;0.0;906.8;137.125;7.904215;2.93385
2011-01-09;8.9;12.4;5.2;69;0.7;906.8;137.48;7.8353449999999984;7.408428999999999
2011-01-10;3.7;7.5;1.3;89;0.0;908.4;137.517;8.046224;5.036759
2011-01-11;5.1;11.5;1.0;74;0.0;907.4;137.851;7.643560000000001;3.2801339999999994
2011-01-12;6.4;15.9;0.7;71;0.0;913.2;138.041;7.17752;54.198881356
2011-01-13;8.7;15.7;4.9;65;0.0;913.6;136.975;6.909763000000001;47.6125
2011-01-14;11.1;19.0;6.0;46;0.0;912.7;136.237;6.843310000000002;41.9378125
2011-01-15;7.7;14.3;2.7;67;0.0;916.8;135.92;7.055763000000002;42.963916667
2011-01-16;10.8;17.2;6.7;44;0.0;916.7;135.847;6.933203;2.81297
2011-01-17;9.6;15.8;5.3;45;0.0;916.7;135.46200000000002;6.474825;52.07906122399999
2011-01-18;6.9;12.1;3.9;64;0.0;915.6;134.834;6.250329;44.32972973
2011-01-19;6.4;10.5;2.7;74;0.0;912.6;134.836;6.20964;5.175452
2011-01-20;2.4;7.9;-2.0;72;0.0;909.1;134.974;5.937812;6.342952
2011-01-21;-2.0;4.2;-5.9;40;0.0;907.3;135.188;5.6301440000000005;3.2198900000000004
2011-01-22;-4.1;1.6;-6.9;59;0.0;906.6;135.297;5.407956;15.103516
2011-01-23;-3.5;4.0;-8.1;66;0.0;907.0;134.69899999999998;5.1638519999999986;3.758577
2011-01-24;-2.9;5.7;-8.3;70;0.0;908.4;134.974;4.993668;2.269347
2011-01-25;-0.5;7.6;-5.4;60;0.0;906.0;135.259;5.522931;4.279996
2011-01-26;-0.7;7.0;-4.6;74;0.0;898.2;135.279;4.686089;3.992294
2011-01-27;0.8;2.5;-3.5;93;2.0;895.4;135.424;5.518903;57.161017241
2011-01-28;2.1;2.7;0.1;96;11.1;898.7;134.751;5.861402;9.032882
2011-01-29;2.4;8.3;0.1;91;1.0;897.1;134.58100000000002;8.641205000000001;47.28164516100001
2011-01-30;1.2;3.8;-0.4;93;5.2;900.3;134.537;8.320625999999999;55.5341
2011-01-31;1.8;6.5;-0.2;80;5.9;905.2;134.83700000000002;11.470011;7.593551
2011-02-01;3.1;10.0;-1.0;64;0.0;909.2;135.14;10.307117;7.892212
2011-02-02;5.3;12.2;-0.7;36;0.2;911.2;135.415;9.474777;4.72621
